ccs_code,cpt_code,ccs_label
215,93797,Other physical therapy and rehabilitation
215,93798,Other physical therapy and rehabilitation
215,97039,Other physical therapy and rehabilitation
215,97127,Other physical therapy and rehabilitation
215,97139,Other physical therapy and rehabilitation
215,97500,Other physical therapy and rehabilitation
215,97501,Other physical therapy and rehabilitation
215,97502,Other physical therapy and rehabilitation
215,97503,Other physical therapy and rehabilitation
215,97504,Other physical therapy and rehabilitation
215,97505,Other physical therapy and rehabilitation
215,97506,Other physical therapy and rehabilitation
215,97507,Other physical therapy and rehabilitation
215,97508,Other physical therapy and rehabilitation
215,97509,Other physical therapy and rehabilitation
215,97510,Other physical therapy and rehabilitation
215,97511,Other physical therapy and rehabilitation
215,97512,Other physical therapy and rehabilitation
215,97513,Other physical therapy and rehabilitation
215,97514,Other physical therapy and rehabilitation
215,97515,Other physical therapy and rehabilitation
215,97516,Other physical therapy and rehabilitation
215,97517,Other physical therapy and rehabilitation
215,97518,Other physical therapy and rehabilitation
215,97519,Other physical therapy and rehabilitation
215,97520,Other physical therapy and rehabilitation
215,97521,Other physical therapy and rehabilitation
215,97532,Other physical therapy and rehabilitation
215,97533,Other physical therapy and rehabilitation
215,97534,Other physical therapy and rehabilitation
215,97535,Other physical therapy and rehabilitation
215,97536,Other physical therapy and rehabilitation
215,97537,Other physical therapy and rehabilitation
215,97538,Other physical therapy and rehabilitation
215,97539,Other physical therapy and rehabilitation
215,97540,Other physical therapy and rehabilitation
215,97541,Other physical therapy and rehabilitation
215,97542,Other physical therapy and rehabilitation
215,97755,Other physical therapy and rehabilitation
215,97756,Other physical therapy and rehabilitation
215,97757,Other physical therapy and rehabilitation
215,97758,Other physical therapy and rehabilitation
215,97759,Other physical therapy and rehabilitation
215,97760,Other physical therapy and rehabilitation
215,97761,Other physical therapy and rehabilitation
215,97762,Other physical therapy and rehabilitation
215,97763,Other physical therapy and rehabilitation
215,97764,Other physical therapy and rehabilitation
215,97765,Other physical therapy and rehabilitation
215,97766,Other physical therapy and rehabilitation
215,97767,Other physical therapy and rehabilitation
215,97768,Other physical therapy and rehabilitation
215,97769,Other physical therapy and rehabilitation
215,97770,Other physical therapy and rehabilitation
215,97799,Other physical therapy and rehabilitation
215,98925,Other physical therapy and rehabilitation
215,98926,Other physical therapy and rehabilitation
215,98927,Other physical therapy and rehabilitation
215,98928,Other physical therapy and rehabilitation
215,98929,Other physical therapy and rehabilitation
215,G0197,Other physical therapy and rehabilitation
215,G0198,Other physical therapy and rehabilitation
215,G0199,Other physical therapy and rehabilitation
215,G0200,Other physical therapy and rehabilitation
215,G0201,Other physical therapy and rehabilitation
215,G0422,Other physical therapy and rehabilitation
215,G0423,Other physical therapy and rehabilitation
215,G0515,Other physical therapy and rehabilitation
215,S8940,Other physical therapy and rehabilitation
215,S9152,Other physical therapy and rehabilitation
215,S9472,Other physical therapy and rehabilitation
215,S9473,Other physical therapy and rehabilitation
215,S9476,Other physical therapy and rehabilitation
215,V5362,Other physical therapy and rehabilitation
215,V5363,Other physical therapy and rehabilitation
216,31500,Respiratory intubation and mechanical ventilation
216,94656,Respiratory intubation and mechanical ventilation
216,94657,Respiratory intubation and mechanical ventilation
216,94658,Respiratory intubation and mechanical ventilation
216,94659,Respiratory intubation and mechanical ventilation
216,94660,Respiratory intubation and mechanical ventilation
216,94661,Respiratory intubation and mechanical ventilation
216,94662,Respiratory intubation and mechanical ventilation
217,94640,Other respiratory therapy
217,94641,Other respiratory therapy
217,94642,Other respiratory therapy
217,94643,Other respiratory therapy
217,94644,Other respiratory therapy
217,94645,Other respiratory therapy
217,94646,Other respiratory therapy
217,94647,Other respiratory therapy
217,94648,Other respiratory therapy
217,94649,Other respiratory therapy
217,94650,Other respiratory therapy
217,94651,Other respiratory therapy
217,94652,Other respiratory therapy
217,94667,Other respiratory therapy
217,94668,Other respiratory therapy
217,94669,Other respiratory therapy
217,G0237,Other respiratory therapy
217,G0238,Other respiratory therapy
217,G0239,Other respiratory therapy
217,G0424,Other respiratory therapy
218,0359T,Psychological and psychiatric evaluation and therapy
218,0360T,Psychological and psychiatric evaluation and therapy
218,0361T,Psychological and psychiatric evaluation and therapy
218,0362T,Psychological and psychiatric evaluation and therapy
218,0363T,Psychological and psychiatric evaluation and therapy
218,0364T,Psychological and psychiatric evaluation and therapy
218,0365T,Psychological and psychiatric evaluation and therapy
218,0366T,Psychological and psychiatric evaluation and therapy
218,0367T,Psychological and psychiatric evaluation and therapy
218,0368T,Psychological and psychiatric evaluation and therapy
218,0369T,Psychological and psychiatric evaluation and therapy
218,0370T,Psychological and psychiatric evaluation and therapy
218,0371T,Psychological and psychiatric evaluation and therapy
218,0372T,Psychological and psychiatric evaluation and therapy
218,0373T,Psychological and psychiatric evaluation and therapy
218,0374T,Psychological and psychiatric evaluation and therapy
218,90785,Psychological and psychiatric evaluation and therapy
218,90791,Psychological and psychiatric evaluation and therapy
218,90792,Psychological and psychiatric evaluation and therapy
218,90801,Psychological and psychiatric evaluation and therapy
218,90802,Psychological and psychiatric evaluation and therapy
218,90803,Psychological and psychiatric evaluation and therapy
218,90804,Psychological and psychiatric evaluation and therapy
218,90805,Psychological and psychiatric evaluation and therapy
218,90806,Psychological and psychiatric evaluation and therapy
218,90807,Psychological and psychiatric evaluation and therapy
218,90808,Psychological and psychiatric evaluation and therapy
218,90809,Psychological and psychiatric evaluation and therapy
218,90810,Psychological and psychiatric evaluation and therapy
218,90811,Psychological and psychiatric evaluation and therapy
218,90812,Psychological and psychiatric evaluation and therapy
218,90813,Psychological and psychiatric evaluation and therapy
218,90814,Psychological and psychiatric evaluation and therapy
218,90815,Psychological and psychiatric evaluation and therapy
218,90816,Psychological and psychiatric evaluation and therapy
218,90817,Psychological and psychiatric evaluation and therapy
218,90818,Psychological and psychiatric evaluation and therapy
218,90819,Psychological and psychiatric evaluation and therapy
218,90820,Psychological and psychiatric evaluation and therapy
218,90821,Psychological and psychiatric evaluation and therapy
218,90822,Psychological and psychiatric evaluation and therapy
218,90823,Psychological and psychiatric evaluation and therapy
218,90824,Psychological and psychiatric evaluation and therapy
218,90825,Psychological and psychiatric evaluation and therapy
218,90826,Psychological and psychiatric evaluation and therapy
218,90827,Psychological and psychiatric evaluation and therapy
218,90828,Psychological and psychiatric evaluation and therapy
218,90829,Psychological and psychiatric evaluation and therapy
218,90830,Psychological and psychiatric evaluation and therapy
218,90831,Psychological and psychiatric evaluation and therapy
218,90832,Psychological and psychiatric evaluation and therapy
218,90833,Psychological and psychiatric evaluation and therapy
218,90834,Psychological and psychiatric evaluation and therapy
218,90835,Psychological and psychiatric evaluation and therapy
218,90836,Psychological and psychiatric evaluation and therapy
218,90837,Psychological and psychiatric evaluation and therapy
218,90838,Psychological and psychiatric evaluation and therapy
218,90839,Psychological and psychiatric evaluation and therapy
218,90840,Psychological and psychiatric evaluation and therapy
218,90841,Psychological and psychiatric evaluation and therapy
218,90842,Psychological and psychiatric evaluation and therapy
218,90843,Psychological and psychiatric evaluation and therapy
218,90844,Psychological and psychiatric evaluation and therapy
218,90845,Psychological and psychiatric evaluation and therapy
218,90846,Psychological and psychiatric evaluation and therapy
218,90847,Psychological and psychiatric evaluation and therapy
218,90848,Psychological and psychiatric evaluation and therapy
218,90849,Psychological and psychiatric evaluation and therapy
218,90850,Psychological and psychiatric evaluation and therapy
218,90851,Psychological and psychiatric evaluation and therapy
218,90852,Psychological and psychiatric evaluation and therapy
218,90853,Psychological and psychiatric evaluation and therapy
218,90854,Psychological and psychiatric evaluation and therapy
218,90855,Psychological and psychiatric evaluation and therapy
218,90856,Psychological and psychiatric evaluation and therapy
218,90857,Psychological and psychiatric evaluation and therapy
218,90858,Psychological and psychiatric evaluation and therapy
218,90859,Psychological and psychiatric evaluation and therapy
218,90860,Psychological and psychiatric evaluation and therapy
218,90861,Psychological and psychiatric evaluation and therapy
218,90862,Psychological and psychiatric evaluation and therapy
218,90863,Psychological and psychiatric evaluation and therapy
218,90864,Psychological and psychiatric evaluation and therapy
218,90865,Psychological and psychiatric evaluation and therapy
218,90866,Psychological and psychiatric evaluation and therapy
218,90867,Psychological and psychiatric evaluation and therapy
218,90868,Psychological and psychiatric evaluation and therapy
218,90869,Psychological and psychiatric evaluation and therapy
218,90870,Psychological and psychiatric evaluation and therapy
218,90871,Psychological and psychiatric evaluation and therapy
218,90872,Psychological and psychiatric evaluation and therapy
218,90873,Psychological and psychiatric evaluation and therapy
218,90874,Psychological and psychiatric evaluation and therapy
218,90875,Psychological and psychiatric evaluation and therapy
218,90876,Psychological and psychiatric evaluation and therapy
218,90877,Psychological and psychiatric evaluation and therapy
218,90878,Psychological and psychiatric evaluation and therapy
218,90879,Psychological and psychiatric evaluation and therapy
218,90880,Psychological and psychiatric evaluation and therapy
218,90881,Psychological and psychiatric evaluation and therapy
218,90882,Psychological and psychiatric evaluation and therapy
218,90883,Psychological and psychiatric evaluation and therapy
218,90884,Psychological and psychiatric evaluation and therapy
218,90885,Psychological and psychiatric evaluation and therapy
218,90886,Psychological and psychiatric evaluation and therapy
218,90887,Psychological and psychiatric evaluation and therapy
218,90888,Psychological and psychiatric evaluation and therapy
218,90889,Psychological and psychiatric evaluation and therapy
218,90890,Psychological and psychiatric evaluation and therapy
218,90891,Psychological and psychiatric evaluation and therapy
218,90892,Psychological and psychiatric evaluation and therapy
218,90893,Psychological and psychiatric evaluation and therapy
218,90894,Psychological and psychiatric evaluation and therapy
218,90895,Psychological and psychiatric evaluation and therapy
218,90896,Psychological and psychiatric evaluation and therapy
218,90897,Psychological and psychiatric evaluation and therapy
218,90898,Psychological and psychiatric evaluation and therapy
218,90899,Psychological and psychiatric evaluation and therapy
218,95883,Psychological and psychiatric evaluation and therapy
218,96100,Psychological and psychiatric evaluation and therapy
218,96101,Psychological and psychiatric evaluation and therapy
218,96102,Psychological and psychiatric evaluation and therapy
218,96103,Psychological and psychiatric evaluation and therapy
218,96116,Psychological and psychiatric evaluation and therapy
218,96117,Psychological and psychiatric evaluation and therapy
218,96118,Psychological and psychiatric evaluation and therapy
218,96119,Psychological and psychiatric evaluation and therapy
218,96120,Psychological and psychiatric evaluation and therapy
218,96121,Psychological and psychiatric evaluation and therapy
218,96122,Psychological and psychiatric evaluation and therapy
218,96123,Psychological and psychiatric evaluation and therapy
218,96124,Psychological and psychiatric evaluation and therapy
218,96125,Psychological and psychiatric evaluation and therapy
218,96126,Psychological and psychiatric evaluation and therapy
218,96127,Psychological and psychiatric evaluation and therapy
218,96128,Psychological and psychiatric evaluation and therapy
218,96129,Psychological and psychiatric evaluation and therapy
218,96130,Psychological and psychiatric evaluation and therapy
218,96131,Psychological and psychiatric evaluation and therapy
218,96132,Psychological and psychiatric evaluation and therapy
218,96133,Psychological and psychiatric evaluation and therapy
218,96134,Psychological and psychiatric evaluation and therapy
218,96135,Psychological and psychiatric evaluation and therapy
218,96136,Psychological and psychiatric evaluation and therapy
218,96137,Psychological and psychiatric evaluation and therapy
218,96138,Psychological and psychiatric evaluation and therapy
218,96139,Psychological and psychiatric evaluation and therapy
218,96140,Psychological and psychiatric evaluation and therapy
218,96141,Psychological and psychiatric evaluation and therapy
218,96142,Psychological and psychiatric evaluation and therapy
218,96143,Psychological and psychiatric evaluation and therapy
218,96144,Psychological and psychiatric evaluation and therapy
218,96145,Psychological and psychiatric evaluation and therapy
218,96146,Psychological and psychiatric evaluation and therapy
218,96147,Psychological and psychiatric evaluation and therapy
218,96148,Psychological and psychiatric evaluation and therapy
218,96149,Psychological and psychiatric evaluation and therapy
218,96150,Psychological and psychiatric evaluation and therapy
218,96151,Psychological and psychiatric evaluation and therapy
218,96152,Psychological and psychiatric evaluation and therapy
218,96153,Psychological and psychiatric evaluation and therapy
218,96154,Psychological and psychiatric evaluation and therapy
218,96155,Psychological and psychiatric evaluation and therapy
218,96156,Psychological and psychiatric evaluation and therapy
218,96157,Psychological and psychiatric evaluation and therapy
218,96158,Psychological and psychiatric evaluation and therapy
218,96159,Psychological and psychiatric evaluation and therapy
218,96160,Psychological and psychiatric evaluation and therapy
218,96161,Psychological and psychiatric evaluation and therapy
218,97151,Psychological and psychiatric evaluation and therapy
218,97152,Psychological and psychiatric evaluation and therapy
218,97153,Psychological and psychiatric evaluation and therapy
218,97154,Psychological and psychiatric evaluation and therapy
218,97155,Psychological and psychiatric evaluation and therapy
218,97156,Psychological and psychiatric evaluation and therapy
218,97157,Psychological and psychiatric evaluation and therapy
218,97158,Psychological and psychiatric evaluation and therapy
218,99178,Psychological and psychiatric evaluation and therapy
218,99484,Psychological and psychiatric evaluation and therapy
218,99492,Psychological and psychiatric evaluation and therapy
218,99493,Psychological and psychiatric evaluation and therapy
218,99494,Psychological and psychiatric evaluation and therapy
218,G0409,Psychological and psychiatric evaluation and therapy
218,G0410,Psychological and psychiatric evaluation and therapy
218,G0411,Psychological and psychiatric evaluation and therapy
218,G0444,Psychological and psychiatric evaluation and therapy
218,G0502,Psychological and psychiatric evaluation and therapy
218,G0503,Psychological and psychiatric evaluation and therapy
218,G0504,Psychological and psychiatric evaluation and therapy
218,G0507,Psychological and psychiatric evaluation and therapy
218,G0512,Psychological and psychiatric evaluation and therapy
218,H0031,Psychological and psychiatric evaluation and therapy
218,H0032,Psychological and psychiatric evaluation and therapy
218,H0035,Psychological and psychiatric evaluation and therapy
218,H0036,Psychological and psychiatric evaluation and therapy
218,H0037,Psychological and psychiatric evaluation and therapy
218,H0046,Psychological and psychiatric evaluation and therapy
218,H2013,Psychological and psychiatric evaluation and therapy
218,H2017,Psychological and psychiatric evaluation and therapy
218,H2018,Psychological and psychiatric evaluation and therapy
218,H2027,Psychological and psychiatric evaluation and therapy
218,H2028,Psychological and psychiatric evaluation and therapy
218,H2029,Psychological and psychiatric evaluation and therapy
218,H2030,Psychological and psychiatric evaluation and therapy
218,H2031,Psychological and psychiatric evaluation and therapy
218,H2032,Psychological and psychiatric evaluation and therapy
218,H2033,Psychological and psychiatric evaluation and therapy
218,H2037,Psychological and psychiatric evaluation and therapy
218,M0064,Psychological and psychiatric evaluation and therapy
218,S9480,Psychological and psychiatric evaluation and therapy
218,S9484,Psychological and psychiatric evaluation and therapy
218,S9485,Psychological and psychiatric evaluation and therapy
218,T1040,Psychological and psychiatric evaluation and therapy
218,T1041,Psychological and psychiatric evaluation and therapy
218,T2048,Psychological and psychiatric evaluation and therapy
219,G0396,Alcohol and drug rehabilitation/detoxification
219,G0397,Alcohol and drug rehabilitation/detoxification
219,G0442,Alcohol and drug rehabilitation/detoxification
219,G0443,Alcohol and drug rehabilitation/detoxification
219,H0001,Alcohol and drug rehabilitation/detoxification
219,H0002,Alcohol and drug rehabilitation/detoxification
219,H0003,Alcohol and drug rehabilitation/detoxification
219,H0004,Alcohol and drug rehabilitation/detoxification
219,H0005,Alcohol and drug rehabilitation/detoxification
219,H0006,Alcohol and drug rehabilitation/detoxification
219,H0007,Alcohol and drug rehabilitation/detoxification
219,H0008,Alcohol and drug rehabilitation/detoxification
219,H0009,Alcohol and drug rehabilitation/detoxification
219,H0010,Alcohol and drug rehabilitation/detoxification
219,H0011,Alcohol and drug rehabilitation/detoxification
219,H0012,Alcohol and drug rehabilitation/detoxification
219,H0013,Alcohol and drug rehabilitation/detoxification
219,H0014,Alcohol and drug rehabilitation/detoxification
219,H0015,Alcohol and drug rehabilitation/detoxification
219,H0016,Alcohol and drug rehabilitation/detoxification
219,H0017,Alcohol and drug rehabilitation/detoxification
219,H0018,Alcohol and drug rehabilitation/detoxification
219,H0019,Alcohol and drug rehabilitation/detoxification
219,H0020,Alcohol and drug rehabilitation/detoxification
219,H0021,Alcohol and drug rehabilitation/detoxification
219,H0022,Alcohol and drug rehabilitation/detoxification
219,H0023,Alcohol and drug rehabilitation/detoxification
219,H0024,Alcohol and drug rehabilitation/detoxification
219,H0025,Alcohol and drug rehabilitation/detoxification
219,H0026,Alcohol and drug rehabilitation/detoxification
219,H0027,Alcohol and drug rehabilitation/detoxification
219,H0028,Alcohol and drug rehabilitation/detoxification
219,H0029,Alcohol and drug rehabilitation/detoxification
219,H0030,Alcohol and drug rehabilitation/detoxification
219,H0033,Alcohol and drug rehabilitation/detoxification
219,H0038,Alcohol and drug rehabilitation/detoxification
219,H0039,Alcohol and drug rehabilitation/detoxification
219,H0040,Alcohol and drug rehabilitation/detoxification
219,H0047,Alcohol and drug rehabilitation/detoxification
219,H0048,Alcohol and drug rehabilitation/detoxification
219,H0049,Alcohol and drug rehabilitation/detoxification
219,H0050,Alcohol and drug rehabilitation/detoxification
219,H2001,Alcohol and drug rehabilitation/detoxification
219,H2011,Alcohol and drug rehabilitation/detoxification
219,H2012,Alcohol and drug rehabilitation/detoxification
219,H2014,Alcohol and drug rehabilitation/detoxification
219,H2015,Alcohol and drug rehabilitation/detoxification
219,H2016,Alcohol and drug rehabilitation/detoxification
219,H2019,Alcohol and drug rehabilitation/detoxification
219,H2020,Alcohol and drug rehabilitation/detoxification
219,H2025,Alcohol and drug rehabilitation/detoxification
219,H2026,Alcohol and drug rehabilitation/detoxification
219,H2034,Alcohol and drug rehabilitation/detoxification
219,H2035,Alcohol and drug rehabilitation/detoxification
219,H2036,Alcohol and drug rehabilitation/detoxification
219,S9475,Alcohol and drug rehabilitation/detoxification
219,T1006,Alcohol and drug rehabilitation/detoxification
219,T1007,Alcohol and drug rehabilitation/detoxification
219,T1008,Alcohol and drug rehabilitation/detoxification
219,T1009,Alcohol and drug rehabilitation/detoxification
219,T1010,Alcohol and drug rehabilitation/detoxification
219,T1011,Alcohol and drug rehabilitation/detoxification
219,T1012,Alcohol and drug rehabilitation/detoxification
220,0025T,Ophthalmologic and otologic diagnosis and treatment
220,0198T,Ophthalmologic and otologic diagnosis and treatment
220,0208T,Ophthalmologic and otologic diagnosis and treatment
220,0209T,Ophthalmologic and otologic diagnosis and treatment
220,0210T,Ophthalmologic and otologic diagnosis and treatment
220,0211T,Ophthalmologic and otologic diagnosis and treatment
220,0212T,Ophthalmologic and otologic diagnosis and treatment
220,0378T,Ophthalmologic and otologic diagnosis and treatment
220,0379T,Ophthalmologic and otologic diagnosis and treatment
220,0380T,Ophthalmologic and otologic diagnosis and treatment
220,0464T,Ophthalmologic and otologic diagnosis and treatment
220,0469T,Ophthalmologic and otologic diagnosis and treatment
220,0472T,Ophthalmologic and otologic diagnosis and treatment
220,0473T,Ophthalmologic and otologic diagnosis and treatment
220,0485T,Ophthalmologic and otologic diagnosis and treatment
220,0486T,Ophthalmologic and otologic diagnosis and treatment
220,0506T,Ophthalmologic and otologic diagnosis and treatment
220,0507T,Ophthalmologic and otologic diagnosis and treatment
220,0509T,Ophthalmologic and otologic diagnosis and treatment
220,0514T,Ophthalmologic and otologic diagnosis and treatment
220,70030,Ophthalmologic and otologic diagnosis and treatment
220,92002,Ophthalmologic and otologic diagnosis and treatment
220,92003,Ophthalmologic and otologic diagnosis and treatment
220,92004,Ophthalmologic and otologic diagnosis and treatment
220,92005,Ophthalmologic and otologic diagnosis and treatment
220,92006,Ophthalmologic and otologic diagnosis and treatment
220,92007,Ophthalmologic and otologic diagnosis and treatment
220,92008,Ophthalmologic and otologic diagnosis and treatment
220,92009,Ophthalmologic and otologic diagnosis and treatment
220,92010,Ophthalmologic and otologic diagnosis and treatment
220,92011,Ophthalmologic and otologic diagnosis and treatment
220,92012,Ophthalmologic and otologic diagnosis and treatment
220,92013,Ophthalmologic and otologic diagnosis and treatment
220,92014,Ophthalmologic and otologic diagnosis and treatment
220,92015,Ophthalmologic and otologic diagnosis and treatment
220,92016,Ophthalmologic and otologic diagnosis and treatment
220,92017,Ophthalmologic and otologic diagnosis and treatment
220,92018,Ophthalmologic and otologic diagnosis and treatment
220,92019,Ophthalmologic and otologic diagnosis and treatment
220,92020,Ophthalmologic and otologic diagnosis and treatment
220,92021,Ophthalmologic and otologic diagnosis and treatment
220,92022,Ophthalmologic and otologic diagnosis and treatment
220,92023,Ophthalmologic and otologic diagnosis and treatment
220,92024,Ophthalmologic and otologic diagnosis and treatment
220,92025,Ophthalmologic and otologic diagnosis and treatment
220,92026,Ophthalmologic and otologic diagnosis and treatment
220,92027,Ophthalmologic and otologic diagnosis and treatment
220,92028,Ophthalmologic and otologic diagnosis and treatment
220,92029,Ophthalmologic and otologic diagnosis and treatment
220,92030,Ophthalmologic and otologic diagnosis and treatment
220,92031,Ophthalmologic and otologic diagnosis and treatment
220,92032,Ophthalmologic and otologic diagnosis and treatment
220,92033,Ophthalmologic and otologic diagnosis and treatment
220,92034,Ophthalmologic and otologic diagnosis and treatment
220,92035,Ophthalmologic and otologic diagnosis and treatment
220,92036,Ophthalmologic and otologic diagnosis and treatment
220,92037,Ophthalmologic and otologic diagnosis and treatment
220,92038,Ophthalmologic and otologic diagnosis and treatment
220,92039,Ophthalmologic and otologic diagnosis and treatment
220,92040,Ophthalmologic and otologic diagnosis and treatment
220,92041,Ophthalmologic and otologic diagnosis and treatment
220,92042,Ophthalmologic and otologic diagnosis and treatment
220,92043,Ophthalmologic and otologic diagnosis and treatment
220,92044,Ophthalmologic and otologic diagnosis and treatment
220,92045,Ophthalmologic and otologic diagnosis and treatment
220,92046,Ophthalmologic and otologic diagnosis and treatment
220,92047,Ophthalmologic and otologic diagnosis and treatment
220,92048,Ophthalmologic and otologic diagnosis and treatment
220,92049,Ophthalmologic and otologic diagnosis and treatment
220,92050,Ophthalmologic and otologic diagnosis and treatment
220,92051,Ophthalmologic and otologic diagnosis and treatment
220,92052,Ophthalmologic and otologic diagnosis and treatment
220,92053,Ophthalmologic and otologic diagnosis and treatment
220,92054,Ophthalmologic and otologic diagnosis and treatment
220,92055,Ophthalmologic and otologic diagnosis and treatment
220,92056,Ophthalmologic and otologic diagnosis and treatment
220,92057,Ophthalmologic and otologic diagnosis and treatment
220,92058,Ophthalmologic and otologic diagnosis and treatment
220,92059,Ophthalmologic and otologic diagnosis and treatment
220,92060,Ophthalmologic and otologic diagnosis and treatment
220,92061,Ophthalmologic and otologic diagnosis and treatment
220,92062,Ophthalmologic and otologic diagnosis and treatment
220,92063,Ophthalmologic and otologic diagnosis and treatment
220,92064,Ophthalmologic and otologic diagnosis and treatment
220,92065,Ophthalmologic and otologic diagnosis and treatment
220,92066,Ophthalmologic and otologic diagnosis and treatment
220,92067,Ophthalmologic and otologic diagnosis and treatment
220,92068,Ophthalmologic and otologic diagnosis and treatment
220,92069,Ophthalmologic and otologic diagnosis and treatment
220,92070,Ophthalmologic and otologic diagnosis and treatment
220,92071,Ophthalmologic and otologic diagnosis and treatment
220,92072,Ophthalmologic and otologic diagnosis and treatment
220,92073,Ophthalmologic and otologic diagnosis and treatment
220,92074,Ophthalmologic and otologic diagnosis and treatment
220,92075,Ophthalmologic and otologic diagnosis and treatment
220,92076,Ophthalmologic and otologic diagnosis and treatment
220,92077,Ophthalmologic and otologic diagnosis and treatment
220,92078,Ophthalmologic and otologic diagnosis and treatment
220,92079,Ophthalmologic and otologic diagnosis and treatment
220,92080,Ophthalmologic and otologic diagnosis and treatment
220,92081,Ophthalmologic and otologic diagnosis and treatment
220,92082,Ophthalmologic and otologic diagnosis and treatment
220,92083,Ophthalmologic and otologic diagnosis and treatment
220,92084,Ophthalmologic and otologic diagnosis and treatment
220,92085,Ophthalmologic and otologic diagnosis and treatment
220,92086,Ophthalmologic and otologic diagnosis and treatment
220,92087,Ophthalmologic and otologic diagnosis and treatment
220,92088,Ophthalmologic and otologic diagnosis and treatment
220,92089,Ophthalmologic and otologic diagnosis and treatment
220,92090,Ophthalmologic and otologic diagnosis and treatment
220,92091,Ophthalmologic and otologic diagnosis and treatment
220,92092,Ophthalmologic and otologic diagnosis and treatment
220,92093,Ophthalmologic and otologic diagnosis and treatment
220,92094,Ophthalmologic and otologic diagnosis and treatment
220,92095,Ophthalmologic and otologic diagnosis and treatment
220,92096,Ophthalmologic and otologic diagnosis and treatment
220,92097,Ophthalmologic and otologic diagnosis and treatment
220,92098,Ophthalmologic and otologic diagnosis and treatment
220,92099,Ophthalmologic and otologic diagnosis and treatment
220,92100,Ophthalmologic and otologic diagnosis and treatment
220,92101,Ophthalmologic and otologic diagnosis and treatment
220,92102,Ophthalmologic and otologic diagnosis and treatment
220,92103,Ophthalmologic and otologic diagnosis and treatment
220,92104,Ophthalmologic and otologic diagnosis and treatment
220,92105,Ophthalmologic and otologic diagnosis and treatment
220,92106,Ophthalmologic and otologic diagnosis and treatment
220,92107,Ophthalmologic and otologic diagnosis and treatment
220,92108,Ophthalmologic and otologic diagnosis and treatment
220,92109,Ophthalmologic and otologic diagnosis and treatment
220,92110,Ophthalmologic and otologic diagnosis and treatment
220,92111,Ophthalmologic and otologic diagnosis and treatment
220,92112,Ophthalmologic and otologic diagnosis and treatment
220,92113,Ophthalmologic and otologic diagnosis and treatment
220,92114,Ophthalmologic and otologic diagnosis and treatment
220,92115,Ophthalmologic and otologic diagnosis and treatment
220,92116,Ophthalmologic and otologic diagnosis and treatment
220,92117,Ophthalmologic and otologic diagnosis and treatment
220,92118,Ophthalmologic and otologic diagnosis and treatment
220,92119,Ophthalmologic and otologic diagnosis and treatment
220,92120,Ophthalmologic and otologic diagnosis and treatment
220,92121,Ophthalmologic and otologic diagnosis and treatment
220,92122,Ophthalmologic and otologic diagnosis and treatment
220,92123,Ophthalmologic and otologic diagnosis and treatment
220,92124,Ophthalmologic and otologic diagnosis and treatment
220,92125,Ophthalmologic and otologic diagnosis and treatment
220,92126,Ophthalmologic and otologic diagnosis and treatment
220,92127,Ophthalmologic and otologic diagnosis and treatment
220,92128,Ophthalmologic and otologic diagnosis and treatment
220,92129,Ophthalmologic and otologic diagnosis and treatment
220,92130,Ophthalmologic and otologic diagnosis and treatment
220,92131,Ophthalmologic and otologic diagnosis and treatment
220,92132,Ophthalmologic and otologic diagnosis and treatment
220,92133,Ophthalmologic and otologic diagnosis and treatment
220,92134,Ophthalmologic and otologic diagnosis and treatment
220,92135,Ophthalmologic and otologic diagnosis and treatment
220,92136,Ophthalmologic and otologic diagnosis and treatment
220,92137,Ophthalmologic and otologic diagnosis and treatment
220,92138,Ophthalmologic and otologic diagnosis and treatment
220,92139,Ophthalmologic and otologic diagnosis and treatment
220,92140,Ophthalmologic and otologic diagnosis and treatment
220,92225,Ophthalmologic and otologic diagnosis and treatment
220,92226,Ophthalmologic and otologic diagnosis and treatment
220,92227,Ophthalmologic and otologic diagnosis and treatment
220,92228,Ophthalmologic and otologic diagnosis and treatment
220,92229,Ophthalmologic and otologic diagnosis and treatment
220,92230,Ophthalmologic and otologic diagnosis and treatment
220,92231,Ophthalmologic and otologic diagnosis and treatment
220,92232,Ophthalmologic and otologic diagnosis and treatment
220,92233,Ophthalmologic and otologic diagnosis and treatment
220,92234,Ophthalmologic and otologic diagnosis and treatment
220,92235,Ophthalmologic and otologic diagnosis and treatment
220,92236,Ophthalmologic and otologic diagnosis and treatment
220,92237,Ophthalmologic and otologic diagnosis and treatment
220,92238,Ophthalmologic and otologic diagnosis and treatment
220,92239,Ophthalmologic and otologic diagnosis and treatment
220,92240,Ophthalmologic and otologic diagnosis and treatment
220,92241,Ophthalmologic and otologic diagnosis and treatment
220,92242,Ophthalmologic and otologic diagnosis and treatment
220,92243,Ophthalmologic and otologic diagnosis and treatment
220,92244,Ophthalmologic and otologic diagnosis and treatment
220,92245,Ophthalmologic and otologic diagnosis and treatment
220,92246,Ophthalmologic and otologic diagnosis and treatment
220,92247,Ophthalmologic and otologic diagnosis and treatment
220,92248,Ophthalmologic and otologic diagnosis and treatment
220,92249,Ophthalmologic and otologic diagnosis and treatment
220,92250,Ophthalmologic and otologic diagnosis and treatment
220,92251,Ophthalmologic and otologic diagnosis and treatment
220,92252,Ophthalmologic and otologic diagnosis and treatment
220,92253,Ophthalmologic and otologic diagnosis and treatment
